Producto,Kcal,Grasa,Grasas saturadas,Carbohidratos,Azucares,Proteina,Sal,Supermercado
Pasas Sultanas,304.0,1.1,0.3,68.0,65.0,2.7,0.03,carrefour
Cereales Fibra,320.0,3.6666666666666665,0.6666666666666667,42.0,22.0,14.000000000000002,0.0,carrefour
Salsa Pizza Tomate y Orégano ,45.0,0.0,0.0,7.3,5.6,1.7000000000000002,0.0,carrefour
Hamburguesa de Pavo y Pollo,156.0,8.8,2.4,0.5,0.5,18.0,3.5000000000000004,carrefour
Carne Picada de Pavo,162.0,9.6,0.0,0.0,0.0,19.0,0.0,carrefour
Yogur Natural Edulcorado 0%,39.2,0.10400000000000001,0.072,5.5200000000000005,5.5200000000000005,4.0,0.016,carrefour
Puré de Patata,360.0,0.6,0.3,77.0,0.7,7.7,0.0,carrefour
Tortitas de Arroz,384.0,1.2,0.3,85.0,0.5,7.5,1.1,carrefour
Cápsulas de Café con Leche,430.0,19.0,13.0,37.0,28.000000000000004,24.0,1.2,carrefour
Gofre Chocolate,419.00000000000006,15.7,6.800000000000001,62.1,39.7,7.200000000000001,0.72,carrefour
Nata Liquida para Cocinar,188.0,18.0,12.0,4.0,4.0,2.5,0.1,carrefour
Almendras Crudas,637.0,56.00000000000001,5.0,3.5000000000000004,3.5000000000000004,25.0,0.05,carrefour
Jamón de Pavo,87.5,2.0,0.75,2.0,2.0,14.750000000000002,0.0,carrefour
Barrita Cereales Avellana,408.06529044647147,12.481997119539127,1.4402304368698993,62.40998559769564,24.963994239078254,7.201152184349496,0.0,carrefour
Ketchup,100.0,0.5,0.2,22.0,19.0,1.3,5.0,carrefour
Salsa de Tomate de la Abuela,195.0,15.0,2.1,12.0,10.0,1.9,0.0,carrefour
Ensalada Atún ,105.0,4.7,1.5,6.6000000000000005,3.1,8.4,0.9199999999999999,carrefour
Salsa Kebab ,327.0,30.099999999999998,2.5,12.3,7.8,1.5,4.0,carrefour
Bebida de Soja Calcio,43.0,1.7000000000000002,0.3,3.7000000000000006,3.0,3.1,0.25,carrefour
Sacarina en Comprimidos,25.0,0.0,0.0,0.0,0.0,0.0,0.0,carrefour
Confitura Extra Fresa Light,45.0,0.0,0.0,12.0,3.8,0.0,0.08,carrefour
Puré de Patata Clásico,76.0,0.7,0.5,14.000000000000002,1.8000000000000003,2.5,0.06,carrefour
Café Latte Espresso,56.99999999999999,1.2,0.8,8.8,8.7,2.7,0.0,carrefour
Bebida de Avena Calcio,50.0,0.8,0.1,9.3,5.9,1.3,0.07,carrefour
Ensalada César,242.0,20.0,5.3,5.0,3.2,9.0,1.1,carrefour
Corazones de Alcachofas,26.0,0.0,0.0,4.0,1.3,1.4,0.0,carrefour
Judías Verdes Planas Cortadas,16.0,0.0,0.0,2.5,1.1,0.7,0.03,carrefour
Hamburguesa Añojo Círculo de Calidad,162.0,9.6,4.7,0.0,0.0,19.0,1.0,carrefour
Yogur Natural Azucarado,76.8,1.6800000000000002,1.1199999999999999,12.0,11.200000000000001,3.1199999999999997,0.22400000000000003,carrefour
Tortillas Trigo y Maíz,309.0,8.0,1.4,50.0,3.0,7.3,1.6,carrefour
Pulpa de Aguacate,187.0,17.6,4.3,4.7,0.4,1.2,0.72,carrefour
Pan 15 Cereales y Semillas,291.0,5.0,0.7,46.2,4.2,11.7,1.0,carrefour
Sandwich Vegetal con Atún,189.0,7.5,2.4,17.0,3.3000000000000003,12.0,0.9000000000000001,carrefour
Muesli,367.0,6.6000000000000005,2.3,63.2,18.7,9.5,0.0,carrefour
Corazones de Alcachofa,26.0,0.0,0.0,4.0,1.3,1.4,0.0,carrefour
Pimientos Rojos Enteros,18.0,0.0,0.0,2.9,2.9,0.6,0.37,carrefour
Queso de Vaca Semicurado,391.0,33.0,21.0,0.0,0.0,23.0,3.75,carrefour
Garbanzos Cocidos sin Sal Añadida,97.0,1.9,0.0,12.0,0.0,5.4,0.0,carrefour
Ensalada de Atún y Arroz,162.0,8.4,1.6,13.200000000000001,0.36,8.0,3.0,carrefour
Crackers Integrales,430.99999999999994,11.0,1.2,68.0,2.0,12.0,1.6,carrefour
Pan Tostado,388.88888888888886,4.722222222222222,0.5555555555555556,72.22222222222221,5.0,11.11111111111111,2.8333333333333335,carrefour
Mezcla de Setas Cocinadas con Ajo y Perejil,52.0,3.0,1.6,2.5,2.5,2.4,0.0,carrefour
Ensalada Vital,19.0,0.3,0.0,1.4,1.1,1.4,0.12,carrefour
Cebolla Caramelizada ,106.0,5.1,0.8,14.000000000000002,14.000000000000002,0.8,0.76,carrefour
Piña en Rodajas,51.0,0.1,0.0,13.5,10.3,0.5,0.0,carrefour
Pan de Molde Integral sin Corteza,231.0,2.8,0.8,39.0,4.1,9.7,1.0,carrefour
Filetes de Merluza del Cabo,78.0,1.2,0.3,0.6,0.0,16.0,0.62,carrefour
Preparado de Carne Picada de Cerdo,210.0,15.4,5.9,0.0,0.0,17.8,0.0,carrefour
Pimientos del Piquillo Asados,39.0,0.0,0.0,6.3,6.1,1.3,0.25,carrefour
Menestra de Verduras con Alcachofas ,43.0,0.0,0.0,5.9,0.0,2.6,0.09,carrefour
Pan de la Abuela Integral 100%,221.0,1.7000000000000002,0.9000000000000001,45.0,1.8000000000000003,9.1,1.3,carrefour
Queso Mezcla Tierno,325.0,25.0,17.0,1.0,0.5,24.0,4.0,carrefour
Mini Tostadas,385.0,2.5,1.5,75.0,3.0,12.0,0.0,carrefour
Arroz Vaporizado,347.0,1.2,0.3,77.0,0.0,7.000000000000001,0.0,carrefour
Hummus Light,225.0,17.0,2.1,8.5,1.5,6.4,0.75,carrefour
Pan de Molde sin Corteza,252.0,4.2,0.5,43.0,3.0,8.9,1.1,carrefour
Canónigo Maxi,27.0,0.5,0.0,1.8000000000000003,0.2,2.2,0.02,carrefour
Poke Salmón y Mango,94.0,1.8000000000000003,0.3,13.0,5.7,5.8,0.0,carrefour
Pan de Molde,266.0,4.5,0.9000000000000001,45.0,3.9,9.7,1.0,carrefour
Corn Flakes Bio,374.0,0.8,0.2,83.0,2.2,7.200000000000001,5.0,carrefour
Picos Integrales,380.0,2.7,0.7,74.0,1.8000000000000003,10.8,0.0,carrefour
Queso de Oveja Curado con Trufa,426.99999999999994,35.0,25.0,3.1,0.8,24.0,1.7000000000000002,carrefour
Pechuga de Pavo Cocida,74.0,0.5,0.2,0.5,0.5,17.0,1.8500000000000003,carrefour
Escalope de Cerdo Empanado ,270.0,15.2,2.58,27.6,2.6,4.4,2.85,carrefour
Tomate Rallado,73.0,6.2,0.1,2.9,2.2,0.7,2.0,carrefour
Wovo,12.0,0.0,0.0,0.0,0.0,2.8,0.2,carrefour
Picos Camperos,376.0,1.2,0.24,76.0,2.2,13.0,2.2,carrefour
Anacardos Fritos Salados,609.0,48.0,8.2,21.0,6.2,21.0,0.72,carrefour
Bacon en Lonchas Ahumado,393.0,37.0,13.0,2.0,1.5,13.0,2.0,carrefour
Bizcocho de Soletilla,347.30538922155694,3.592814371257485,0.0,71.8562874251497,0.0,7.18562874251497,0.0,carrefour
Arroz Blanco,202.99999999999997,2.5,0.3,41.0,0.0,3.7000000000000006,0.6,carrefour
Porras Fritas,326.0,16.0,1.8000000000000003,37.0,2.3,6.1,1.4,carrefour
Salvado de Avena,376.0,11.0,1.8000000000000003,49.0,1.4,13.0,0.35,carrefour
Pepinillos,23.0,0.0,0.0,2.8,0.0,1.3,3.5000000000000004,carrefour
Queso Gouda sin Lactosa,351.0,28.000000000000004,18.0,0.0,0.0,25.0,0.0,carrefour
Kéfir,32.0,0.5,0.1,4.5,3.7000000000000006,3.3000000000000003,0.0,carrefour
Macarrones Tricolor,346.0,2.0,0.4099999999999999,70.0,3.6000000000000005,12.0,0.0,carrefour
Queso de Vaca Tierno,376.0,32.0,21.0,1.0,0.4,21.0,1.3,carrefour
Mantequilla,754.0,83.0,56.00000000000001,1.1,0.8,0.6,0.05,carrefour
Coulant de Chocolate,442.22222222222223,33.33333333333333,22.22222222222222,26.666666666666668,26.666666666666668,7.555555555555555,0.2,carrefour
Crema de Verduras de la Huerta,47.0,2.0,1.0,6.0,1.2,0.9000000000000001,0.67,carrefour
Salmorejo,63.0,4.1,0.7,5.0,2.8,0.8,0.5,carrefour
Salsa Cesar,344.0,35.0,4.6,5.3,3.8,1.3,0.0,carrefour
Arroz Express,120.95808383233533,0.41916167664670656,0.11976047904191617,25.748502994011975,0.0,2.874251497005988,0.0,carrefour
Pan de Leche,354.2857142857143,11.142857142857142,1.7142857142857144,54.285714285714285,12.000000000000002,8.285714285714285,1.1142857142857143,carrefour
Pechuga de Pollo Cocido Extra,74.0,0.5,0.2,0.5,0.5,17.0,1.8500000000000003,carrefour
Alubias con Verduras,76.0,0.8,0.4,11.0,1.6,4.3,0.8,carrefour
Maxi Burguer,260.0,3.3000000000000003,0.6,46.0,5.3,9.7,1.3,carrefour
"Ajetes, Gambas, Esparragos Verdes",36.0,0.5,0.0,3.7000000000000006,2.5,2.8,0.0,carrefour
Vinagre Balsámico de Modena,82.0,0.0,0.0,15.0,15.0,0.7,0.0,carrefour
Gouda Light,252.99999999999997,16.0,10.0,0.0,0.0,27.0,4.75,carrefour
Ensaladilla Rusa ,129.0,7.200000000000001,1.0,10.0,4.2,5.5,1.3,carrefour
Pechugas de Pollo con Empanado Crujiente,151.0,1.7000000000000002,0.5,19.0,3.0,15.0,1.3,carrefour
Tortilla Fresca con Cebolla,149.0,8.9,1.1,11.0,0.6,5.1,3.25,carrefour
Pizza Barbacoa,248.0,7.400000000000001,3.8,34.0,6.1,10.0,4.0,carrefour
Cereales Stylesse,373.0,1.3,0.6,79.0,15.0,8.2,2.0,carrefour
Fideuá de Marisco,148.0,3.9,0.8,21.0,1.5,7.000000000000001,1.4,carrefour
Pudding Avellana,74.0,1.6,1.1,4.9,4.4,10.0,0.17,carrefour
Crunchy Muesli Chocolate,455.0,17.3,4.5,61.1,20.9,9.6,0.53,carrefour
Paleta Curada ,189.0,6.7,2.7,0.5,0.5,32.0,10.75,carrefour
Ciruelas Deshuesadas,221.0,0.7,0.1,49.0,35.0,1.8000000000000003,0.05,carrefour
Habas,62.0,0.7,0.2,6.2,2.1,5.1,0.05,carrefour
Yogur Natural Desnatado 0%,38.0,0.0,0.0,5.3,0.0,3.9,0.0,carrefour
Ensalada de Cangrejo,235.0,18.0,1.5,13.0,8.2,5.0,0.0,carrefour
Guisantes Muy Finos,80.0,0.8,0.3,10.0,1.7000000000000002,5.4,0.12,carrefour
Patatas Fritas Clásicas ,143.0,5.0,1.0,21.0,1.0,2.5,0.32,carrefour
Yogur Estilo Griego Fresa,123.0,6.5,4.3,14.000000000000002,13.0,2.3,0.13,carrefour
Brócoli,15.0,0.0,0.0,1.6,0.0,1.4,0.0,carrefour
Tiburones Tricolor,344.0,2.0,0.5,67.0,3.0,12.0,0.0,carrefour
Leche UHT Semidesnatada,49.0,1.6,1.0,4.7,4.7,3.9,0.12,carrefour
Pan de Pueblo sin Aditivos,249.00000000000003,1.5,0.2,51.1,2.1,8.3,0.7,carrefour
Caldo de Cocido,7.000000000000001,0.0,0.0,0.5,0.0,0.5,0.0,carrefour
Salchichas Bratwurst,286.0,25.0,10.0,1.0,1.0,14.000000000000002,0.0,carrefour
Choco Curlz,389.0,4.0,1.6,75.0,25.0,9.9,0.22,carrefour
Quesitos Light,137.0,7.000000000000001,5.0,5.0,5.0,14.000000000000002,0.01,carrefour
Galleta Mega Rellena de Crema de Chocolate ,480.0,20.0,9.2,68.0,32.0,6.0,0.44,carrefour
Guacamole Picante,174.0,17.0,4.2,2.4,1.8000000000000003,1.6,2.5,carrefour
Leche de Soja,45.0,1.8000000000000003,0.3,3.8,3.7000000000000006,3.2,0.0,carrefour
Bebida de Avena,50.0,0.8,0.1,9.3,5.9,1.3,0.07,carrefour
Pan 51% Harina Integral ,248.0,1.1,0.5,50.0,1.8000000000000003,8.4,1.6,carrefour
Chocolate 50%,534.0,32.0,21.0,52.0,41.0,5.5,0.12,carrefour
PAN de Centeno 55%,218.00000000000003,1.2,0.0,42.2,0.88,6.849999999999999,0.8500000000000001,carrefour
Verduras Wok,59.0,0.0,0.0,10.0,3.5000000000000004,2.8,0.02,carrefour
Queso Tierno Light,280.0,18.0,13.0,0.7,0.0,28.999999999999996,2.5,carrefour
Almendras Fritas Saladas,635.0,55.00000000000001,5.1,3.6000000000000005,3.6000000000000005,26.0,0.0,carrefour
Leche Entera sin Lactosa ,63.0,3.6000000000000005,2.5,4.7,4.7,3.0,0.32,carrefour
Cappuccino,400.0,4.285714285714286,3.571428571428571,85.71428571428571,70.71428571428572,6.42857142857143,0.0,carrefour
Arroz Thai,350.0,0.5,0.1,78.0,0.5,7.1,0.0,carrefour
Lasaña Boloñesa,163.0,7.8,2.3,16.6,3.6000000000000005,6.6000000000000005,0.8,carrefour
Pan de Molde Tostadas,266.0,4.6,0.9000000000000001,45.0,3.9,9.7,1.0,carrefour
Yogur 0% Limón,37.0,0.0,0.0,4.9,4.9,4.0,0.15,carrefour
Lechuga Trocadero,16.0,0.1,0.0,2.0,1.5,1.2,0.0,carrefour
Queso Provolone Dulce,335.0,27.0,18.0,0.1,0.1,23.0,0.0,carrefour
Pan Aleman,254.99999999999997,4.6,0.0,40.6,3.6000000000000005,10.25,1.0,carrefour
Hamburguesa,144.0,8.8,4.35,1.4,0.5,14.899999999999999,0.0,carrefour
Kale,46.0,0.7,0.1,2.5,0.9000000000000001,4.2,0.04,carrefour
Espaguetis Integrales,346.0,2.0,0.5,66.0,3.0,12.0,0.0,carrefour
Zumo Tropical,28.000000000000004,0.0,0.0,6.1,5.4,0.0,0.0,carrefour
Paté de Hígado de Cerdo,296.0,27.0,11.0,1.3,0.0,12.0,3.75,carrefour
Tiramisú,335.13513513513516,7.027027027027027,5.0,62.972972972972975,44.99999999999999,4.054054054054054,0.0,carrefour
Acelgas al Natural,26.0,0.0,0.0,4.5,2.3,2.0,0.0,carrefour
Crema Balsámica de Módena,130.0,0.0,0.0,32.0,27.0,0.0,0.0,carrefour
Chipirones Troceados,62.0,0.0,0.0,0.6,0.0,14.000000000000002,0.0,carrefour
Queso de Vaca Curado,413.0,35.0,22.0,0.0,0.0,24.0,4.25,carrefour
Berberechos,47.0,0.0,0.0,0.0,0.0,10.7,0.0,carrefour
Ensalada Línea,14.000000000000002,0.2,0.0,1.7000000000000002,1.2,0.7,0.0,carrefour
"Ajetes, Trigueros y Gambas",45.0,0.5,0.0,3.4000000000000004,1.5,3.1,0.0,carrefour
Cocktail Edamame y Soja,433.0,20.0,3.0,9.0,9.0,46.0,1.5,carrefour
Jamón Cocido Extra Ahumado a la Leña,112.99999999999999,3.5000000000000004,1.3,1.3,0.5,19.0,0.0,carrefour
Semillas de Chia,458.0,32.0,3.3000000000000003,2.9,0.6,23.0,0.4,carrefour
Mochi Chocolate,228.57142857142856,7.142857142857142,4.857142857142857,37.142857142857146,24.000000000000004,4.285714285714286,0.1142857142857143,carrefour
Guisantes Finos,92.0,1.7000000000000002,0.4,9.1,3.1,6.1,0.02,carrefour
Copos de Avena Integral No Gluten,364.0,6.7,1.1,59.0,1.1,13.0,0.01,carrefour
Mermelada Naranja Amarga,239.0,0.0,0.0,59.0,57.99999999999999,0.0,0.0,carrefour
Fingers de Pechuga de Pollo,242.0,10.0,1.8000000000000003,23.0,2.3,15.0,0.0,carrefour
Potón del Pacífico al Ajillo,177.0,8.9,1.1,1.0,0.0,23.0,2.75,carrefour
Jamón Cocido Extra Loncheado,98.0,2.5,1.0,0.8,0.8,19.0,1.8000000000000003,carrefour
Aceitunas Verdes sin Hueso,172.0,18.0,3.0,0.0,0.0,1.0,9.0,carrefour
Bacalao Ahumado,95.0,0.0,0.0,1.6,1.6,21.0,7.5,carrefour
Queso Emmental Rallado,363.0,28.000000000000004,19.0,2.0,0.0,26.0,0.0,carrefour
Queso para Untar sin Lactosa ,243.00000000000003,24.0,17.0,1.9,1.9,4.9,2.5,carrefour
Mini Tostadas,384.0,2.4,1.3,77.0,3.2,12.0,5.0,carrefour
Banderillas Picantes,31.0,2.0,0.5,1.1,0.5,1.2,2.75,carrefour
Chocolate Extra 80%,570.0,48.0,30.0,27.0,20.0,7.6,0.0,carrefour
Mini Palmeras Mantequilla,527.0,28.000000000000004,17.0,62.0,28.999999999999996,5.1,0.67,carrefour
Edamame Congelado,93.0,3.7000000000000006,0.5,3.7000000000000006,0.0,6.3,0.01,carrefour
Salmón Ahumado Escocés,216.0,15.7,2.5,0.0,0.0,18.7,0.12,carrefour
Arroz con Leche,122.0,2.9,1.7000000000000002,21.0,11.0,3.3000000000000003,0.25,carrefour
Kéfir Natural,79.0,5.0,3.0,4.0,4.0,4.5,0.1,carrefour
Cacahuetes Tostados,615.0,50.0,7.7,6.2,4.5,28.999999999999996,0.05,carrefour
Cacahuetes Tostados y Salados,619.0,50.0,7.1,11.0,5.1,27.0,0.0,carrefour
Ensaladilla,50.0,0.0,0.0,8.7,0.7,1.5,0.0,carrefour
Fiambre de Pechuga de Pavo,100.0,2.0,0.4,9.0,1.5,11.0,2.2,carrefour
Pulpo Cocido Troceado,87.0,0.8,0.3,0.0,0.0,20.0,0.8100000000000002,carrefour
Torreznos de Soria ,397.0,33.0,13.0,0.3,0.1,25.0,2.7,carrefour
Ramen,387.0,3.0,0.0,75.0,3.0,14.000000000000002,1.0,carrefour
Queso Fundido,223.0,15.0,10.0,10.0,6.0,12.0,3.5000000000000004,carrefour
Picos Gourmet ,389.0,3.3000000000000003,0.6,76.0,2.5,12.0,2.4,carrefour
Albóndigas con Patatas,146.0,7.400000000000001,0.0,11.3,0.0,7.9,0.0,carrefour
Hígado de Bacalao ,566.0,59.0,9.3,3.6000000000000005,0.0,4.8,0.73,carrefour
Piña en Su Jugo,49.0,0.0,0.0,11.0,8.6,0.0,0.0,carrefour
Yogur sin Lactosa,40.0,0.5,0.3,5.1,5.1,4.0,0.15,carrefour
Lomo de Cerdo al Ajillo ,122.0,4.3,2.46,0.8,0.75,20.6,0.0,carrefour
Roquefort ,368.0,32.0,24.0,1.0,0.0,19.0,0.01,carrefour
Merluza al Natural,84.0,2.2,0.7,0.5,0.5,16.0,1.4,carrefour
Panettone de Chocolate,391.0,20.0,12.0,44.0,20.0,7.9,0.5,carrefour
Yogur Bebible,82.0,0.8,0.5,15.8,14.800000000000002,3.0,0.0,carrefour
Yogur Melocotón con Trozos 0% Grasa,44.800000000000004,0.4,0.08,7.04,6.4799999999999995,3.9200000000000004,0.0,carrefour
Barrita de Frutos Secos,530.0,40.33333333333333,5.0,14.666666666666666,5.666666666666666,18.333333333333332,0.03333333333333333,carrefour
Panecillos,258.0,0.8,0.2,53.5,1.2,8.0,1.2,carrefour
Chapata Cristal,236.0,2.0,0.8,45.0,2.7,8.6,1.2,carrefour
Yogur Cremoso Natural ,60.0,3.5000000000000004,2.3,3.9,3.9,3.3000000000000003,0.13,carrefour
Plumas Rayadas Integrales ,335.0,2.6,0.5,60.0,3.3000000000000003,13.0,0.02,carrefour
Hamburguesa de Vacuno Añojo ,164.0,8.0,3.8,5.1,0.5,18.0,0.0,carrefour
Ensalada de Pimientos del Piquillo en Tiras con Cebolla,25.0,0.0,0.0,4.9,3.7000000000000006,0.6,1.0,carrefour
Guisantes,78.0,0.7,0.3,10.0,2.3,5.4,0.05,carrefour
Filetes de Caballa del Sur en Salsa de Tomate,132.0,5.7,1.3,1.6,1.4,18.0,0.0,carrefour
Guisantes y Zanahorias,63.0,0.6,0.2,8.8,3.7000000000000006,3.4000000000000004,0.57,carrefour
Bases de Pizza Extrafinas,291.0,4.3,0.7,55.00000000000001,3.0,7.000000000000001,1.2,carrefour
Mini Taquitos de Jamón Curado,234.0,12.0,4.0,1.5,1.5,30.0,4.5,carrefour
Salsa de Queso,142.0,8.0,5.3,11.0,3.3000000000000003,6.0,0.0,carrefour
Lomos de Merluza,99.0,4.5,1.3,1.0,1.0,13.4,0.0,carrefour
Masa para Pizza,292.0,6.800000000000001,0.5,46.0,0.7,7.3,4.0,carrefour
Ladrillos Rojos,356.0,1.2,0.7,85.0,70.0,1.4,0.5,carrefour
Espirales sin Gluten,351.0,0.8,0.0,79.0,1.0,7.000000000000001,0.0,carrefour
Queso Azul,322.0,27.0,18.0,0.5,0.5,18.0,3.3000000000000003,carrefour
Arroz Blanco,154.66666666666666,1.0,0.13333333333333336,32.0,0.2,3.733333333333333,0.33333333333333337,carrefour
Estofado de Pavo Adobado al Ajillo,84.0,1.8000000000000003,0.5,1.0,0.3,16.1,1.63,carrefour
Yogur Sabor Frutas del Bosque 0%0%,37.0,0.5,0.0,4.9,4.9,4.0,0.15,carrefour
Pechuga de Pavo Corte Extrafino ,97.0,0.8,0.3,0.5,0.5,22.0,1.8000000000000003,carrefour
Cardo al Natural,19.0,0.5,0.0,3.1,1.2,0.5,0.0,carrefour
Margarina Light,364.0,40.0,13.0,0.0,0.0,0.0,0.0,carrefour
Pechuga de Pavo al Natural,133.0,2.6,0.4,0.0,0.0,27.0,3.0,carrefour
Mini Helado Almendrado,294.28571428571433,22.0,15.14285714285714,20.285714285714285,6.2857142857142865,5.714285714285714,0.4285714285714286,carrefour
Queso Mezcla Curado ,438.0,38.0,24.0,1.0,1.0,23.0,1.9,carrefour
Atún en Aceite de Oliva Virgen Extra Ecológico,187.0,9.4,1.5,0.0,0.0,26.0,0.0,carrefour
Superburger Brioche Mantequilla ,290.0,4.4,2.5,51.800000000000004,9.5,9.7,1.1,carrefour
Sándwich de Pollo al Curry,206.0,7.6,1.9,21.0,2.6,12.0,1.0,carrefour
Salsa Trufa,131.0,9.9,8.0,5.3,2.3,4.4,0.0,carrefour
Ensaimadas,475.0,27.0,13.0,51.0,14.000000000000002,7.000000000000001,0.75,carrefour
Cocktail Frutos Secos,467.0,22.0,4.5,45.0,3.0,18.0,4.75,carrefour
Jamón de Pavo,91.0,2.5,0.7,3.0,2.0,14.000000000000002,0.0,carrefour
American Cookies,505.0,27.0,13.0,60.0,37.0,4.9,1.32,carrefour
Surtido de Setas,27.0,0.5,0.1,2.4,1.1,2.2,0.25,carrefour
Lomo de Cerdo Ajillo Filetes,122.0,4.3,1.6,0.8,0.8,20.6,1.5,carrefour
Patatas Classic,136.0,4.8,0.6,20.0,0.0,2.4,0.86,carrefour
Cintas Nido al Huevo,365.0,3.5000000000000004,1.0,67.0,1.6,14.000000000000002,0.3,carrefour
Cocktail Mix,556.0,40.0,5.8,27.0,18.0,20.0,0.0,carrefour
Tortilla Wrap Integral,301.0,8.1,4.1,44.0,3.2,9.2,4.75,carrefour
Zumo Naranja sin Azucares Añadidos,42.0,0.0,0.0,10.0,9.7,0.6,0.0,carrefour
Crackers Clásicos,436.1111111111111,11.944444444444443,1.3888888888888888,69.44444444444444,1.9444444444444444,11.11111111111111,6.944444444444445,carrefour
Zanahorias Baby,28.000000000000004,0.5,0.1,4.4,4.2,0.6,0.0,carrefour
Pan 100% Espelta,227.99999999999997,1.0,0.0,43.9,1.6,11.4,1.0,carrefour
Patatas Fritas Onduladas,553.0,36.0,3.7000000000000006,49.0,0.9000000000000001,6.6000000000000005,2.5,carrefour
Yogur Frutas del Bosque 0%,42.0,0.5,0.12,5.6,5.0,4.4,0.2,carrefour
Piña en Rodajas en Su Jugo,49.0,0.0,0.0,11.0,8.6,0.0,0.0,carrefour
Ensalada Caprese,142.0,12.0,2.5,3.1,1.3,4.8,0.88,carrefour
Galletas Digestive Finas Chocolate con Leche,488.63636363636357,21.59090909090909,9.090909090909092,62.5,31.818181818181813,6.8181818181818175,1.0227272727272725,carrefour
Galletas Maria Dorada,468.0,17.0,1.7000000000000002,72.0,21.0,5.8,0.19,carrefour
Spaghetti,344.0,2.0,0.3,68.0,2.9,12.0,0.08,carrefour
Pan de Hogaza Integral,244.0,2.5,0.5,42.0,2.5,11.0,2.38,carrefour
Pipas de Girasol Tostadas y Saladas,360.0,24.0,4.2,2.8,2.4,13.0,41.25,carrefour
Pipas de Calabaza,567.0,46.0,7.3,6.3,1.4,30.0,0.08,carrefour
Tortilla de Patata sin Cebolla,173.0,11.0,1.8000000000000003,12.0,0.6,5.7,2.0,carrefour
Filetes de Merluza Argentina,84.0,1.9,0.5,0.8,0.0,16.0,0.0,carrefour
Croissant,499.0,31.0,16.0,48.0,25.0,5.7,0.61,carrefour
Mortadela,252.99999999999997,21.0,7.400000000000001,6.3,1.0,9.8,0.0,carrefour
Barritas Cereales Choco Coco,412.86605856937115,15.842534805568892,11.041766682669227,61.44983197311571,20.16322611617859,5.280844935189631,0.0,carrefour
Yogur sin Lactosa Natural,40.0,0.5,0.3,5.1,5.1,4.0,0.15,carrefour
Avellanas Naturales,657.0,62.0,6.0,8.7,2.7,13.0,0.01,carrefour
Jamón de Cebo Ibérico,341.0,25.0,11.0,0.0,0.0,28.999999999999996,10.75,carrefour
Hummus Clásico,269.0,14.800000000000002,1.49,13.0,0.7,14.7,0.9000000000000001,carrefour
Yogur Bifidus Kiwi,42.0,0.5,0.1,5.7,5.2,4.4,0.2,carrefour
Maíz sin Azúcares Añadidos,69.0,2.1,0.4,8.6,4.1,2.3,0.38,carrefour
Preparado de Carne Pollo Pavo ,132.0,6.6000000000000005,2.0,0.5,0.5,18.0,1.9,carrefour
Yogur Edulcorado Desnatado 0%,39.2,0.4,0.24,5.12,5.12,4.0,0.38399999999999995,carrefour
Galletas Relieve,469.69696969696975,16.96969696969697,8.484848484848484,72.72727272727273,25.151515151515152,6.0606060606060606,1.6666666666666667,carrefour
Mini Muffins,436.66666666666663,22.0,4.666666666666666,53.333333333333336,4.666666666666666,5.0,0.0,carrefour
Nata Montada,267.0,20.0,11.0,18.0,11.0,3.8,0.02,carrefour
Queso Cabra Semicurado,360.0,30.0,21.0,0.5,0.5,22.0,2.1,carrefour
Caffe Latte Macchiato Light,43.0,0.8,0.5,6.0,6.0,3.0,0.16,carrefour
Relleno para Fajitas,53.0,0.5,0.0,5.4,2.8,5.6,0.0,carrefour
Shandy,13.636363636363635,0.0,0.0,2.606060606060606,0.5151515151515151,0.18181818181818182,0.024242424242424242,carrefour
Lomo Bacalao Skrei,73.0,1.0,0.0,0.0,0.0,16.0,0.0,carrefour
Garbanzos con Espinacas,74.0,1.9,0.3,7.9,1.1,5.0,0.8500000000000001,carrefour
Panecillos Tomate-Orégano,483.0,23.0,7.000000000000001,57.99999999999999,4.5,9.5,3.75,carrefour
Pimientos del Piquillo en Tiras Asados y Pelados,30.0,0.0,0.0,5.4,4.5,1.5,0.0,carrefour
Rúcula,23.0,0.5,0.0,0.9000000000000001,0.4,2.5,0.06,carrefour
Salsa Boloñesa,108.0,5.7,1.1,10.0,4.6,3.9,1.1,carrefour
Aceitunas sin Hueso ,172.0,18.0,3.0,0.0,0.0,1.0,3.2,carrefour
Mantequilla Light con Sal,561.0,61.0,40.0,2.7,0.6,0.5,1.2,carrefour
Preparado de Carne de Pollo y Pavo,152.0,9.9,3.4000000000000004,1.0,0.5,16.0,1.9,carrefour
Arroz Integral Precocido,148.0,0.8,0.2,31.0,1.7000000000000002,3.1,0.0,carrefour
Yogur Bifidus Natural 0%,37.0,0.1,0.0,5.1,5.1,3.9,0.1,carrefour
Mezcla de Ajetes y Trigueros,46.0,0.6,0.1,2.8,0.5,6.9,0.32,carrefour
Patatas Corte para Bravas,121.0,2.0,0.3,23.0,0.0,2.2,0.14,carrefour
Salchichas ,200.99999999999997,16.0,5.0,0.0,0.0,14.000000000000002,2.5,carrefour
Lacón al Horno Lascas,129.0,6.6000000000000005,2.3,0.8,0.8,18.0,2.4,carrefour
Chuletas Pavo Marinadas Ajillo,84.0,1.8000000000000003,0.0,1.0,0.3,16.1,1.63,carrefour
Pan Bocadillo,263.0,1.4,0.3,53.0,1.8000000000000003,8.6,1.36,carrefour
